Date,Campaign Name,AdSet Name,Ad Name,Ad ID,Objective,Placement,Spend, Impressions ,Clicks
2021-10-23,Brand Awareness - Facebook+Instagram,Purchaser Lookalike Audience 2-5%,Chocolate Chunk Carousel,2343756859,Brand Awareness,Facebook+Instagram,"$2,476.13","  798,752 ",201
2021-10-23,Brand Awareness - Facebook+Instagram,Purchaser Lookalike Audience 1%,Chocolate Chunk Carousel,2343645835,Brand Awareness,Facebook+Instagram,$841.21,"  250,360 ",66
2021-10-23,Brand Awareness - Facebook+Instagram,Website Visitors,Chocolate Chunk Carousel,2343145229,Brand Awareness,Facebook+Instagram,$553.25,"  157,173 ",61
2021-10-23,Brand Awareness - Instagram Stories,Cookie Interests - 18-34,Cookie Poll,2341547820,Brand Awareness,Instagram Stories,$278.87,"  140,136 ",18
2021-10-23,Brand Awareness - Instagram Stories,Cookie Interests - 25-34,Cookie Poll,2343120456,Brand Awareness,Instagram Stories,$269.05,"  139,404 ",17
2021-10-23,Brand Awareness - Instagram Stories,Purchaser Lookalike Audience 2-5%,Cookie Poll,2344337612,Brand Awareness,Instagram Stories,$758.91,"  318,870 ",54
2021-10-23,Brand Awareness - Instagram Stories,Purchaser Lookalike Audience 1%,Cookie Poll,2345905323,Brand Awareness,Instagram Stories,$267.24,"  108,634 ",19
2021-10-23,Brand Awareness - Instagram Stories,Website Visitors,Cookie Poll,2341713241,Brand Awareness,Instagram Stories,$199.29,"  72,207 ",18
2021-10-24,Brand Awareness - Facebook+Instagram,Cookie Interests - 18-34,Slow-Mo Video,2348438397,Brand Awareness,Facebook+Instagram,$980.66,"  355,312 ",69
2021-10-24,Brand Awareness - Facebook+Instagram,Cookie Interests - 25-34,Slow-Mo Video,2341968907,Brand Awareness,Facebook+Instagram,$927.00,"  310,033 ",62
2021-10-24,Brand Awareness - Facebook+Instagram,Purchaser Lookalike Audience 2-5%,Slow-Mo Video,2344482216,Brand Awareness,Facebook+Instagram,"$2,073.66","  650,050 ",171
2021-10-24,Brand Awareness - Facebook+Instagram,Purchaser Lookalike Audience 1%,Slow-Mo Video,2343771880,Brand Awareness,Facebook+Instagram,$720.48,"  209,442 ",56
2021-10-24,Brand Awareness - Facebook+Instagram,Website Visitors,Slow-Mo Video,2348352637,Brand Awareness,Facebook+Instagram,$596.93,"  155,856 ",60
2021-10-24,Brand Awareness - Facebook+Instagram,Cookie Interests - 18-34,Chocolate Chunk Video,2340195723,Brand Awareness,Facebook+Instagram,$840.70,"  300,250 ",60
2021-10-24,Brand Awareness - Facebook+Instagram,Cookie Interests - 25-34,Chocolate Chunk Video,2345041086,Brand Awareness,Facebook+Instagram,$998.34,"  393,047 ",71
2021-10-24,Brand Awareness - Facebook+Instagram,Purchaser Lookalike Audience 2-5%,Chocolate Chunk Video,2344439122,Brand Awareness,Facebook+Instagram,"$2,483.49","  806,328 ",200
2021-10-24,Brand Awareness - Facebook+Instagram,Purchaser Lookalike Audience 1%,Chocolate Chunk Video,2342514859,Brand Awareness,Facebook+Instagram,$821.37,"  256,678 ",67
2021-10-24,Brand Awareness - Facebook+Instagram,Website Visitors,Chocolate Chunk Video,2340153859,Brand Awareness,Facebook+Instagram,$580.68,"  148,512 ",60
2021-10-24,Brand Awareness - Facebook+Instagram,Cookie Interests - 18-34,Chocolate Chunk Carousel,2348802358,Brand Awareness,Facebook+Instagram,$910.71,"  355,746 ",63
2021-10-24,Brand Awareness - Facebook+Instagram,Cookie Interests - 25-34,Chocolate Chunk Carousel,2344469921,Brand Awareness,Facebook+Instagram,$930.14,"  319,636 ",66
2021-10-24,Brand Awareness - Facebook+Instagram,Purchaser Lookalike Audience 2-5%,Chocolate Chunk Carousel,2343756859,Brand Awareness,Facebook+Instagram,"$2,372.62","  775,366 ",184
2021-10-24,Brand Awareness - Facebook+Instagram,Purchaser Lookalike Audience 1%,Chocolate Chunk Carousel,2343645835,Brand Awareness,Facebook+Instagram,$821.65,"  253,596 ",64
2021-10-24,Brand Awareness - Facebook+Instagram,Website Visitors,Chocolate Chunk Carousel,2343145229,Brand Awareness,Facebook+Instagram,$595.31,"  165,825 ",62
2021-10-24,Brand Awareness - Instagram Stories,Cookie Interests - 18-34,Cookie Poll,2341547820,Brand Awareness,Instagram Stories,$302.76,"  139,521 ",19
2021-10-24,Brand Awareness - Instagram Stories,Cookie Interests - 25-34,Cookie Poll,2343120456,Brand Awareness,Instagram Stories,$270.73,"  124,188 ",17
2021-10-24,Brand Awareness - Instagram Stories,Purchaser Lookalike Audience 2-5%,Cookie Poll,2344337612,Brand Awareness,Instagram Stories,$698.70,"  297,319 ",50
2021-10-24,Brand Awareness - Instagram Stories,Purchaser Lookalike Audience 1%,Cookie Poll,2345905323,Brand Awareness,Instagram Stories,$291.09,"  111,529 ",22
2021-10-24,Brand Awareness - Instagram Stories,Website Visitors,Cookie Poll,2341713241,Brand Awareness,Instagram Stories,$167.57,"  63,234 ",16
2021-10-25,Brand Awareness - Facebook+Instagram,Cookie Interests - 18-34,Slow-Mo Video,2348438397,Brand Awareness,Facebook+Instagram,$978.58,"  329,488 ",66
2021-10-25,Brand Awareness - Facebook+Instagram,Cookie Interests - 25-34,Slow-Mo Video,2341968907,Brand Awareness,Facebook+Instagram,$961.77,"  377,165 ",67
2021-10-25,Brand Awareness - Facebook+Instagram,Purchaser Lookalike Audience 2-5%,Slow-Mo Video,2344482216,Brand Awareness,Facebook+Instagram,"$2,381.39","  746,517 ",185
2021-10-25,Brand Awareness - Facebook+Instagram,Purchaser Lookalike Audience 1%,Slow-Mo Video,2343771880,Brand Awareness,Facebook+Instagram,$713.63,"  218,905 ",59
2021-10-25,Brand Awareness - Facebook+Instagram,Website Visitors,Slow-Mo Video,2348352637,Brand Awareness,Facebook+Instagram,$552.09,"  139,065 ",59
2021-10-25,Brand Awareness - Facebook+Instagram,Cookie Interests - 18-34,Chocolate Chunk Video,2340195723,Brand Awareness,Facebook+Instagram,$990.25,"  337,969 ",70
2021-10-25,Brand Awareness - Facebook+Instagram,Cookie Interests - 25-34,Chocolate Chunk Video,2345041086,Brand Awareness,Facebook+Instagram,$869.84,"  346,550 ",59
2021-10-25,Brand Awareness - Facebook+Instagram,Purchaser Lookalike Audience 2-5%,Chocolate Chunk Video,2344439122,Brand Awareness,Facebook+Instagram,"$2,411.07","  758,198 ",188
2021-10-25,Brand Awareness - Facebook+Instagram,Purchaser Lookalike Audience 1%,Chocolate Chunk Video,2342514859,Brand Awareness,Facebook+Instagram,$881.84,"  254,133 ",72
2021-10-25,Brand Awareness - Facebook+Instagram,Website Visitors,Chocolate Chunk Video,2340153859,Brand Awareness,Facebook+Instagram,$551.63,"  149,493 ",57
2021-10-25,Brand Awareness - Facebook+Instagram,Cookie Interests - 18-34,Chocolate Chunk Carousel,2348802358,Brand Awareness,Facebook+Instagram,$979.38,"  361,395 ",68
2021-10-25,Brand Awareness - Facebook+Instagram,Cookie Interests - 25-34,Chocolate Chunk Carousel,2344469921,Brand Awareness,Facebook+Instagram,$997.25,"  349,912 ",67
2021-10-25,Brand Awareness - Facebook+Instagram,Purchaser Lookalike Audience 2-5%,Chocolate Chunk Carousel,2343756859,Brand Awareness,Facebook+Instagram,"$2,154.85","  704,199 ",171
2021-10-25,Brand Awareness - Facebook+Instagram,Purchaser Lookalike Audience 1%,Chocolate Chunk Carousel,2343645835,Brand Awareness,Facebook+Instagram,$870.23,"  251,512 ",71
2021-10-25,Brand Awareness - Facebook+Instagram,Website Visitors,Chocolate Chunk Carousel,2343145229,Brand Awareness,Facebook+Instagram,$557.82,"  147,963 ",60
2021-10-25,Brand Awareness - Instagram Stories,Cookie Interests - 18-34,Cookie Poll,2341547820,Brand Awareness,Instagram Stories,$289.17,"  141,750 ",18
2021-10-25,Brand Awareness - Instagram Stories,Cookie Interests - 25-34,Cookie Poll,2343120456,Brand Awareness,Instagram Stories,$276.27,"  130,316 ",17
2021-10-25,Brand Awareness - Instagram Stories,Purchaser Lookalike Audience 2-5%,Cookie Poll,2344337612,Brand Awareness,Instagram Stories,$735.06,"  307,556 ",52
2021-10-25,Brand Awareness - Instagram Stories,Purchaser Lookalike Audience 1%,Cookie Poll,2345905323,Brand Awareness,Instagram Stories,$250.55,"  97,871 ",18
2021-10-25,Brand Awareness - Instagram Stories,Website Visitors,Cookie Poll,2341713241,Brand Awareness,Instagram Stories,$183.79,"  61,263 ",18
2021-10-26,Brand Awareness - Facebook+Instagram,Cookie Interests - 18-34,Slow-Mo Video,2348438397,Brand Awareness,Facebook+Instagram,$845.21,"  289,455 ",58
2021-10-26,Brand Awareness - Facebook+Instagram,Cookie Interests - 25-34,Slow-Mo Video,2341968907,Brand Awareness,Facebook+Instagram,$961.08,"  332,554 ",66
2021-10-26,Brand Awareness - Facebook+Instagram,Purchaser Lookalike Audience 2-5%,Slow-Mo Video,2344482216,Brand Awareness,Facebook+Instagram,"$2,129.59","  669,682 ",172
2021-10-26,Brand Awareness - Facebook+Instagram,Purchaser Lookalike Audience 1%,Slow-Mo Video,2343771880,Brand Awareness,Facebook+Instagram,$805.75,"  242,696 ",63
2021-10-26,Brand Awareness - Facebook+Instagram,Website Visitors,Slow-Mo Video,2348352637,Brand Awareness,Facebook+Instagram,$527.81,"  147,846 ",57
2021-10-26,Brand Awareness - Facebook+Instagram,Cookie Interests - 18-34,Chocolate Chunk Video,2340195723,Brand Awareness,Facebook+Instagram,$916.72,"  315,024 ",62
2021-10-26,Brand Awareness - Facebook+Instagram,Cookie Interests - 25-34,Chocolate Chunk Video,2345041086,Brand Awareness,Facebook+Instagram,$872.49,"  320,768 ",60
2021-10-26,Brand Awareness - Facebook+Instagram,Purchaser Lookalike Audience 2-5%,Chocolate Chunk Video,2344439122,Brand Awareness,Facebook+Instagram,"$2,339.43","  769,549 ",185
2021-10-26,Brand Awareness - Facebook+Instagram,Purchaser Lookalike Audience 1%,Chocolate Chunk Video,2342514859,Brand Awareness,Facebook+Instagram,$822.82,"  254,743 ",65
2021-10-26,Brand Awareness - Facebook+Instagram,Website Visitors,Chocolate Chunk Video,2340153859,Brand Awareness,Facebook+Instagram,$514.25,"  133,225 ",57
2021-10-26,Brand Awareness - Facebook+Instagram,Cookie Interests - 18-34,Chocolate Chunk Carousel,2348802358,Brand Awareness,Facebook+Instagram,$829.43,"  304,938 ",56
2021-10-26,Brand Awareness - Facebook+Instagram,Cookie Interests - 25-34,Chocolate Chunk Carousel,2344469921,Brand Awareness,Facebook+Instagram,$914.85,"  305,970 ",64
2021-10-26,Brand Awareness - Facebook+Instagram,Purchaser Lookalike Audience 2-5%,Chocolate Chunk Carousel,2343756859,Brand Awareness,Facebook+Instagram,"$2,248.89","  744,666 ",174
2021-10-26,Brand Awareness - Facebook+Instagram,Purchaser Lookalike Audience 1%,Chocolate Chunk Carousel,2343645835,Brand Awareness,Facebook+Instagram,$865.66,"  256,872 ",69
2021-10-26,Brand Awareness - Facebook+Instagram,Website Visitors,Chocolate Chunk Carousel,2343145229,Brand Awareness,Facebook+Instagram,$590.96,"  154,298 ",65
2021-10-26,Brand Awareness - Instagram Stories,Cookie Interests - 18-34,Cookie Poll,2341547820,Brand Awareness,Instagram Stories,$302.57,"  135,682 ",19
2021-10-26,Brand Awareness - Instagram Stories,Cookie Interests - 25-34,Cookie Poll,2343120456,Brand Awareness,Instagram Stories,$277.72,"  134,816 ",18
2021-10-26,Brand Awareness - Instagram Stories,Purchaser Lookalike Audience 2-5%,Cookie Poll,2344337612,Brand Awareness,Instagram Stories,$732.62,"  317,152 ",55
2021-10-26,Brand Awareness - Instagram Stories,Purchaser Lookalike Audience 1%,Cookie Poll,2345905323,Brand Awareness,Instagram Stories,$286.95,"  114,323 ",22
2021-10-26,Brand Awareness - Instagram Stories,Website Visitors,Cookie Poll,2341713241,Brand Awareness,Instagram Stories,$189.65,"  71,566 ",17
2021-10-27,Brand Awareness - Facebook+Instagram,Cookie Interests - 18-34,Slow-Mo Video,2348438397,Brand Awareness,Facebook+Instagram,$906.04,"  352,545 ",61
2021-10-27,Brand Awareness - Facebook+Instagram,Cookie Interests - 25-34,Slow-Mo Video,2341968907,Brand Awareness,Facebook+Instagram,$939.44,"  328,476 ",66
2021-10-27,Brand Awareness - Facebook+Instagram,Purchaser Lookalike Audience 2-5%,Slow-Mo Video,2344482216,Brand Awareness,Facebook+Instagram,"$2,360.71","  742,362 ",191
2021-10-27,Brand Awareness - Facebook+Instagram,Purchaser Lookalike Audience 1%,Slow-Mo Video,2343771880,Brand Awareness,Facebook+Instagram,$783.67,"  244,897 ",61
2021-10-27,Brand Awareness - Facebook+Instagram,Website Visitors,Slow-Mo Video,2348352637,Brand Awareness,Facebook+Instagram,$587.47,"  171,274 ",64
2021-10-27,Brand Awareness - Facebook+Instagram,Cookie Interests - 18-34,Chocolate Chunk Video,2340195723,Brand Awareness,Facebook+Instagram,$937.14,"  352,308 ",63
2021-10-27,Brand Awareness - Facebook+Instagram,Cookie Interests - 25-34,Chocolate Chunk Video,2345041086,Brand Awareness,Facebook+Instagram,$833.88,"  314,672 ",56
2021-10-27,Brand Awareness - Facebook+Instagram,Purchaser Lookalike Audience 2-5%,Chocolate Chunk Video,2344439122,Brand Awareness,Facebook+Instagram,"$2,209.38","  694,774 ",172
2021-10-27,Brand Awareness - Facebook+Instagram,Purchaser Lookalike Audience 1%,Chocolate Chunk Video,2342514859,Brand Awareness,Facebook+Instagram,$739.07,"  215,472 ",61
2021-10-27,Brand Awareness - Facebook+Instagram,Website Visitors,Chocolate Chunk Video,2340153859,Brand Awareness,Facebook+Instagram,$553.99,"  148,126 ",57
2021-10-27,Brand Awareness - Facebook+Instagram,Cookie Interests - 18-34,Chocolate Chunk Carousel,2348802358,Brand Awareness,Facebook+Instagram,$801.99,"  316,992 ",54
2021-10-27,Brand Awareness - Facebook+Instagram,Cookie Interests - 25-34,Chocolate Chunk Carousel,2344469921,Brand Awareness,Facebook+Instagram,$917.98,"  365,729 ",65
2021-10-27,Brand Awareness - Facebook+Instagram,Purchaser Lookalike Audience 2-5%,Chocolate Chunk Carousel,2343756859,Brand Awareness,Facebook+Instagram,"$2,432.05","  802,657 ",190
2021-10-27,Brand Awareness - Facebook+Instagram,Purchaser Lookalike Audience 1%,Chocolate Chunk Carousel,2343645835,Brand Awareness,Facebook+Instagram,$704.05,"  210,164 ",56
2021-10-27,Brand Awareness - Facebook+Instagram,Website Visitors,Chocolate Chunk Carousel,2343145229,Brand Awareness,Facebook+Instagram,$514.58,"  129,291 ",55
2021-10-27,Brand Awareness - Instagram Stories,Cookie Interests - 18-34,Cookie Poll,2341547820,Brand Awareness,Instagram Stories,$320.25,"  163,393 ",20
2021-10-27,Brand Awareness - Instagram Stories,Cookie Interests - 25-34,Cookie Poll,2343120456,Brand Awareness,Instagram Stories,$279.37,"  144,751 ",18
2021-10-27,Brand Awareness - Instagram Stories,Purchaser Lookalike Audience 2-5%,Cookie Poll,2344337612,Brand Awareness,Instagram Stories,$824.76,"  366,560 ",61
2021-10-27,Brand Awareness - Instagram Stories,Purchaser Lookalike Audience 1%,Cookie Poll,2345905323,Brand Awareness,Instagram Stories,$260.05,"  104,438 ",19
2021-10-27,Brand Awareness - Instagram Stories,Website Visitors,Cookie Poll,2341713241,Brand Awareness,Instagram Stories,$193.48,"  66,488 ",19
2021-10-28,Brand Awareness - Facebook+Instagram,Cookie Interests - 18-34,Slow-Mo Video,2348438397,Brand Awareness,Facebook+Instagram,$977.48,"  367,474 ",67
2021-10-28,Brand Awareness - Facebook+Instagram,Cookie Interests - 25-34,Slow-Mo Video,2341968907,Brand Awareness,Facebook+Instagram,$812.58,"  305,481 ",55
2021-10-28,Brand Awareness - Facebook+Instagram,Purchaser Lookalike Audience 2-5%,Slow-Mo Video,2344482216,Brand Awareness,Facebook+Instagram,"$2,354.18","  744,994 ",186
2021-10-28,Brand Awareness - Facebook+Instagram,Purchaser Lookalike Audience 1%,Slow-Mo Video,2343771880,Brand Awareness,Facebook+Instagram,$895.54,"  270,556 ",72
2021-10-28,Brand Awareness - Facebook+Instagram,Website Visitors,Slow-Mo Video,2348352637,Brand Awareness,Facebook+Instagram,$514.47,"  132,254 ",56
2021-10-28,Brand Awareness - Facebook+Instagram,Cookie Interests - 18-34,Chocolate Chunk Video,2340195723,Brand Awareness,Facebook+Instagram,$863.70,"  312,935 ",59
2021-10-28,Brand Awareness - Facebook+Instagram,Cookie Interests - 25-34,Chocolate Chunk Video,2345041086,Brand Awareness,Facebook+Instagram,$860.80,"  338,898 ",58
2021-10-28,Brand Awareness - Facebook+Instagram,Purchaser Lookalike Audience 2-5%,Chocolate Chunk Video,2344439122,Brand Awareness,Facebook+Instagram,"$2,220.18","  709,323 ",177
2021-10-28,Brand Awareness - Facebook+Instagram,Purchaser Lookalike Audience 1%,Chocolate Chunk Video,2342514859,Brand Awareness,Facebook+Instagram,$854.52,"  248,407 ",67
2021-10-28,Brand Awareness - Facebook+Instagram,Website Visitors,Chocolate Chunk Video,2340153859,Brand Awareness,Facebook+Instagram,$520.10,"  149,885 ",54
2021-10-28,Brand Awareness - Facebook+Instagram,Cookie Interests - 18-34,Chocolate Chunk Carousel,2348802358,Brand Awareness,Facebook+Instagram,$844.80,"  335,238 ",58
2021-10-28,Brand Awareness - Facebook+Instagram,Cookie Interests - 25-34,Chocolate Chunk Carousel,2344469921,Brand Awareness,Facebook+Instagram,$822.33,"  284,543 ",55
2021-10-28,Brand Awareness - Facebook+Instagram,Purchaser Lookalike Audience 2-5%,Chocolate Chunk Carousel,2343756859,Brand Awareness,Facebook+Instagram,"$2,145.11","  701,016 ",176
2021-10-28,Brand Awareness - Facebook+Instagram,Purchaser Lookalike Audience 1%,Chocolate Chunk Carousel,2343645835,Brand Awareness,Facebook+Instagram,$785.53,"  225,080 ",62
2021-10-28,Brand Awareness - Facebook+Instagram,Website Visitors,Chocolate Chunk Carousel,2343145229,Brand Awareness,Facebook+Instagram,$542.06,"  148,510 ",54
2021-10-28,Brand Awareness - Instagram Stories,Cookie Interests - 18-34,Cookie Poll,2341547820,Brand Awareness,Instagram Stories,$287.97,"  140,473 ",18
2021-10-28,Brand Awareness - Instagram Stories,Cookie Interests - 25-34,Cookie Poll,2343120456,Brand Awareness,Instagram Stories,$277.25,"  128,356 ",17
2021-10-28,Brand Awareness - Instagram Stories,Purchaser Lookalike Audience 2-5%,Cookie Poll,2344337612,Brand Awareness,Instagram Stories,$828.28,"  353,966 ",60
2021-10-28,Brand Awareness - Instagram Stories,Purchaser Lookalike Audience 1%,Cookie Poll,2345905323,Brand Awareness,Instagram Stories,$298.35,"  118,865 ",21
2021-10-28,Brand Awareness - Instagram Stories,Website Visitors,Cookie Poll,2341713241,Brand Awareness,Instagram Stories,$196.05,"  76,284 ",18
2021-10-29,Brand Awareness - Facebook+Instagram,Cookie Interests - 18-34,Slow-Mo Video,2348438397,Brand Awareness,Facebook+Instagram,$835.42,"  302,688 ",58
2021-10-29,Brand Awareness - Facebook+Instagram,Cookie Interests - 25-34,Slow-Mo Video,2341968907,Brand Awareness,Facebook+Instagram,$857.66,"  314,161 ",58
2021-10-29,Brand Awareness - Facebook+Instagram,Purchaser Lookalike Audience 2-5%,Slow-Mo Video,2344482216,Brand Awareness,Facebook+Instagram,"$2,293.71","  764,570 ",188
2021-10-29,Brand Awareness - Facebook+Instagram,Purchaser Lookalike Audience 1%,Slow-Mo Video,2343771880,Brand Awareness,Facebook+Instagram,$771.20,"  241,000 ",60
2021-10-29,Brand Awareness - Facebook+Instagram,Website Visitors,Slow-Mo Video,2348352637,Brand Awareness,Facebook+Instagram,$518.09,"  142,332 ",56
2021-10-29,Brand Awareness - Facebook+Instagram,Cookie Interests - 18-34,Chocolate Chunk Video,2340195723,Brand Awareness,Facebook+Instagram,$832.66,"  298,444 ",58
2021-10-29,Brand Awareness - Facebook+Instagram,Cookie Interests - 25-34,Chocolate Chunk Video,2345041086,Brand Awareness,Facebook+Instagram,$820.91,"  287,031 ",56
