Date,Google Analytics Source,Google Analytics Medium,Google Analytics Campaign,Google Analytics Content,Transactions,Revenue
2021-10-13,pinterest,paid_social,october_cookie_campaign,89654196,0,$0.00
2021-10-13,facebook,paid_social,october_cookie_campaign,2344608667,2,$395.92
2021-10-13,facebook,paid_social,october_cookie_campaign,2343771880,0,$0.00
2021-10-13,facebook,paid_social,october_cookie_campaign,2346763930,3,$817.59
2021-10-13,facebook,paid_social,october_cookie_campaign,2340195723,0,$0.00
2021-10-13,pinterest,paid_social,october_cookie_campaign,89652298,0,$0.00
2021-10-13,Facebook,paid_social,october_cookie_campaign,2341424876,1,$258.53
2021-10-13,facebook,paid_social,october_cookie_campaign,2343756859,0,$0.00
2021-10-13,instagram_stories,paid_social,october_cookie_campaign,2345784317,0,$0.00
2021-10-13,facebook,paid_social,october_cookie_campaign,2344235838,1,$185.74
2021-10-13,amazon,programmatic,always_on_cookies,56790933026,11,"$2,367.20"
2021-10-13,facebook,paid_social,october_cookie_campaign,2342168712,5,"$1,177.85"
2021-10-13,google,ppc,october_ppc_cookie_campaign,oat+and+nut+cookies,125,"$36,862.50"
2021-10-13,facebook,paid_social,october_cookie_campaign,2348209932,6,"$1,468.86"
2021-10-13,pinterest,paid_social,october_cookie_campaign,89655052,0,$0.00
2021-10-13,instagram_stories,paid_social,october_cookie_campaign,2341713241,0,$0.00
2021-10-13,facebook,paid_social,october_cookie_campaign,2344843950,0,$0.00
2021-10-13,bing,ppc,october_ppc_cookie_campaign,cookie+gift+bundle,30,"$5,828.40"
2021-10-13,Facebook,paid_social,october_cookie_campaign,2341979950,1,$243.94
2021-10-13,facebook,paid_social,october_cookie_campaign,2347689348,1,$289.10
2021-10-13,facebook,paid_social,october_cookie_campaign,2343687120,2,$503.36
2021-10-13,google,ppc,october_ppc_cookie_campaign,cookies+wholesale,124,"$30,194.00"
2021-10-13,pinterest,paid_social,october_cookie_campaign,89658228,0,$0.00
2021-10-13,pinterest,paid_social,october_cookie_campaign,89651342,3,$847.44
2021-10-13,pinterest,paid_social,october_cookie_campaign,89651461,1,$197.44
2021-10-13,Facebook,paid_social,october_cookie_campaign,2342630915,3,$856.68
2021-10-13,facebook,paid_social,october_cookie_campaign,2341968907,0,$0.00
2021-10-13,amazon,programmatic,always_on_cookies,56756903049,10,"$1,992.50"
2021-10-13,bing,ppc,october_ppc_cookie_campaign,cookies+order+online,22,"$4,290.88"
2021-10-13,facebook,paid_social,october_cookie_campaign,2342514859,0,$0.00
2021-10-13,Facebook,paid_social,october_cookie_campaign,2340970988,2,$457.16
2021-10-13,facebook,paid_social,october_cookie_campaign,2344751613,1,$298.89
2021-10-13,instagram_stories,paid_social,october_cookie_campaign,2344337612,0,$0.00
2021-10-13,bing,ppc,october_ppc_cookie_campaign,oat+and+nut+cookies,29,"$5,954.28"
2021-10-13,instagram_stories,paid_social,october_cookie_campaign,2348557655,3,$646.08
2021-10-13,facebook,paid_social,october_cookie_campaign,2342763326,0,$0.00
2021-10-13,pinterest,paid_social,october_cookie_campaign,89653701,0,$0.00
2021-10-13,facebook,paid_social,october_cookie_campaign,2348601871,1,$250.40
2021-10-14,Facebook,paid_social,october_cookie_campaign,2341424876,1,$242.25
2021-10-14,facebook,paid_social,october_cookie_campaign,2342763326,0,$0.00
2021-10-14,instagram_stories,paid_social,october_cookie_campaign,2345784317,3,$562.80
2021-10-14,amazon,programmatic,always_on_cookies,56790903023,14,"$2,930.90"
2021-10-14,google,ppc,october_ppc_cookie_campaign,oat+and+nut+cookies,125,"$23,882.50"
2021-10-14,instagram_stories,paid_social,october_cookie_campaign,2343736709,0,$0.00
2021-10-14,facebook,paid_social,october_cookie_campaign,2340153859,0,$0.00
2021-10-14,Facebook,paid_social,october_cookie_campaign,2340970988,1,$250.93
2021-10-14,pinterest,paid_social,october_cookie_campaign,89651461,0,$0.00
2021-10-14,facebook,paid_social,october_cookie_campaign,2343171260,1,$184.68
2021-10-14,wholesalersRus,affiliate,20_off_promo,wholesale2_tid_8342,4,"$8,101.92"
2021-10-14,instagram_stories,paid_social,october_cookie_campaign,2344337612,0,$0.00
2021-10-14,pinterest,paid_social,october_cookie_campaign,89655052,0,$0.00
2021-10-14,facebook,paid_social,october_cookie_campaign,2343687120,2,$406.64
2021-10-14,facebook,paid_social,october_cookie_campaign,2346249545,2,$484.58
2021-10-14,pinterest,paid_social,october_cookie_campaign,89652298,0,$0.00
2021-10-14,facebook,paid_social,october_cookie_campaign,2343645835,0,$0.00
2021-10-14,pinterest,paid_social,october_cookie_campaign,89653701,0,$0.00
2021-10-14,pinterest,paid_social,october_cookie_campaign,89651764,0,$0.00
2021-10-14,facebook,paid_social,october_cookie_campaign,2348438397,0,$0.00
2021-10-14,facebook,paid_social,october_cookie_campaign,2348209932,4,"$1,068.12"
2021-10-14,Facebook,paid_social,october_cookie_campaign,2347612187,2,$552.54
2021-10-14,facebook,paid_social,october_cookie_campaign,2341694718,1,$286.46
2021-10-14,facebook,paid_social,october_cookie_campaign,2340195723,0,$0.00
2021-10-14,facebook,paid_social,october_cookie_campaign,2344482216,0,$0.00
2021-10-14,facebook,paid_social,october_cookie_campaign,2348802358,0,$0.00
2021-10-14,facebook,paid_social,october_cookie_campaign,2347100098,1,$248.78
2021-10-14,facebook,paid_social,october_cookie_campaign,2344439122,0,$0.00
2021-10-14,bing,ppc,october_ppc_cookie_campaign,cookies+order+online,20,"$4,897.60"
2021-10-14,facebook,paid_social,october_cookie_campaign,2348601871,1,$215.73
2021-10-14,bing,ppc,october_ppc_cookie_campaign,chocolate+cookies+today,26,"$5,876.00"
2021-10-14,facebook,paid_social,october_cookie_campaign,2348352637,1,$231.45
2021-10-14,pinterest,paid_social,october_cookie_campaign,89654196,0,$0.00
2021-10-14,bing,ppc,october_ppc_cookie_campaign,cookies+wholesale,30,"$8,065.20"
2021-10-14,Facebook,paid_social,october_cookie_campaign,2342630915,3,$757.92
2021-10-14,facebook,paid_social,october_cookie_campaign,2347300192,2,$480.40
2021-10-14,google,ppc,october_ppc_cookie_campaign,cookies+order+online,113,"$22,396.60"
2021-10-14,facebook,paid_social,october_cookie_campaign,2344235838,1,$192.99
2021-10-14,facebook,paid_social,october_cookie_campaign,2340219276,1,$230.37
2021-10-14,facebook,paid_social,october_cookie_campaign,2344541199,2,$414.24
2021-10-14,facebook,paid_social,october_cookie_campaign,2344608667,1,$266.94
2021-10-14,facebook,paid_social,october_cookie_campaign,2346072181,1,$284.32
2021-10-14,wholesalersRus,affiliate,20_off_promo,wholesale_tid_5678,10,"$2,877.90"
2021-10-14,pinterest,paid_social,october_cookie_campaign,89658228,3,$601.62
2021-10-14,facebook,paid_social,october_cookie_campaign,2344843950,0,$0.00
2021-10-14,instagram_stories,paid_social,october_cookie_campaign,2343120456,0,$0.00
2021-10-14,instagram_stories,paid_social,october_cookie_campaign,2341713241,0,$0.00
2021-10-14,instagram_stories,paid_social,october_cookie_campaign,2345905323,0,$0.00
2021-10-14,google,ppc,october_ppc_cookie_campaign,cookie+gift+bundle,106,"$26,320.86"
2021-10-14,facebook,paid_social,october_cookie_campaign,2341968907,0,$0.00
2021-10-14,amazon,programmatic,always_on_cookies,56756903049,12,"$3,072.36"
2021-10-14,facebook,paid_social,october_cookie_campaign,2342514859,0,$0.00
2021-10-14,bing,ppc,october_ppc_cookie_campaign,cookie+gift+bundle,20,"$4,950.80"
2021-10-14,Facebook,paid_social,october_cookie_campaign,2341979950,1,$290.76
2021-10-14,facebook,paid_social,october_cookie_campaign,2341365494,0,$0.00
2021-10-14,Facebook,paid_social,october_cookie_campaign,2343648870,1,$219.38
2021-10-14,pinterest,paid_social,october_cookie_campaign,89651342,0,$0.00
2021-10-14,instagram_stories,paid_social,october_cookie_campaign,2348672809,0,$0.00
2021-10-14,Facebook,paid_social,october_cookie_campaign,2341277126,1,$269.54
2021-10-14,facebook,paid_social,october_cookie_campaign,2343145229,0,$0.00
2021-10-14,facebook,paid_social,october_cookie_campaign,2347689348,0,$0.00
2021-10-14,facebook,paid_social,october_cookie_campaign,2342168712,3,$710.82
2021-10-14,facebook,paid_social,october_cookie_campaign,2344391120,2,$468.82
2021-10-14,google,ppc,october_ppc_cookie_campaign,cookie+vouchers,109,"$31,834.54"
2021-10-14,bing,ppc,october_ppc_cookie_campaign,oat+and+nut+cookies,24,"$5,029.44"
2021-10-14,google,ppc,october_ppc_cookie_campaign,chocolate+cookies+today,114,"$26,210.88"
2021-10-14,instagram_stories,paid_social,october_cookie_campaign,2348557655,0,$0.00
2021-10-14,facebook,paid_social,october_cookie_campaign,2342240382,0,$0.00
2021-10-14,Facebook,paid_social,october_cookie_campaign,2347510410,5,$974.60
2021-10-14,facebook,paid_social,october_cookie_campaign,2347458197,2,$367.30
2021-10-14,pinterest,paid_social,october_cookie_campaign,89650642,2,$462.86
2021-10-14,facebook,paid_social,october_cookie_campaign,2346384085,1,$293.60
2021-10-14,facebook,paid_social,october_cookie_campaign,2344469921,0,$0.00
2021-10-14,amazon,programmatic,always_on_cookies,56790933026,11,"$2,825.90"
2021-10-14,facebook,paid_social,october_cookie_campaign,2343771880,0,$0.00
2021-10-14,facebook,paid_social,october_cookie_campaign,2346763930,1,$232.23
2021-10-14,facebook,paid_social,october_cookie_campaign,2345132842,2,$477.22
2021-10-14,facebook,paid_social,october_cookie_campaign,2344751613,0,$0.00
2021-10-14,facebook,paid_social,october_cookie_campaign,2343756859,0,$0.00
2021-10-14,google,ppc,october_ppc_cookie_campaign,cookies+wholesale,124,"$28,283.16"
2021-10-14,instagram_stories,paid_social,october_cookie_campaign,2341547820,0,$0.00
2021-10-14,facebook,paid_social,october_cookie_campaign,2346144342,0,$0.00
2021-10-14,wholesalersRus,affiliate,20_off_promo,wholesale_tid_9761,10,"$2,650.00"
2021-10-14,facebook,paid_social,october_cookie_campaign,2345041086,0,$0.00
2021-10-14,bing,ppc,october_ppc_cookie_campaign,cookie+vouchers,20,"$4,457.80"
2021-10-15,facebook,paid_social,october_cookie_campaign,2344751613,1,$185.67
2021-10-15,pinterest,paid_social,october_cookie_campaign,89658228,0,$0.00
2021-10-15,instagram_stories,paid_social,october_cookie_campaign,2348557655,5,"$1,431.60"
2021-10-15,facebook,paid_social,october_cookie_campaign,2346249545,2,$401.70
2021-10-15,Facebook,paid_social,october_cookie_campaign,2342630915,1,$276.43
2021-10-15,facebook,paid_social,october_cookie_campaign,2346072181,1,$237.85
2021-10-15,facebook,paid_social,october_cookie_campaign,2348601871,1,$180.41
2021-10-15,instagram_stories,paid_social,october_cookie_campaign,2343120456,0,$0.00
2021-10-15,facebook,paid_social,october_cookie_campaign,2346144342,1,$223.66
2021-10-15,facebook,paid_social,october_cookie_campaign,2348438397,0,$0.00
2021-10-15,Facebook,paid_social,october_cookie_campaign,2347612187,1,$254.74
2021-10-15,facebook,paid_social,october_cookie_campaign,2343687120,3,$695.46
2021-10-15,facebook,paid_social,october_cookie_campaign,2347689348,1,$259.18
2021-10-15,wholesalersRus,affiliate,20_off_promo,wholesale_tid_5678,10,"$2,539.40"
2021-10-15,Facebook,paid_social,october_cookie_campaign,2341277126,2,$492.40
2021-10-15,Facebook,paid_social,october_cookie_campaign,2347510410,1,$279.23
2021-10-15,pinterest,paid_social,october_cookie_campaign,89650642,1,$206.30
2021-10-15,bing,ppc,october_ppc_cookie_campaign,cookie+vouchers,20,"$4,853.60"
2021-10-15,facebook,paid_social,october_cookie_campaign,2347300192,1,$213.52
2021-10-15,facebook,paid_social,october_cookie_campaign,2340195723,0,$0.00
2021-10-15,instagram_stories,paid_social,october_cookie_campaign,2345905323,0,$0.00
2021-10-15,Facebook,paid_social,october_cookie_campaign,2341424876,1,$275.96
2021-10-15,facebook,paid_social,october_cookie_campaign,2341694718,1,$255.26
2021-10-15,bing,ppc,october_ppc_cookie_campaign,cookies+wholesale,29,"$5,221.74"
2021-10-15,Facebook,paid_social,october_cookie_campaign,2340970988,5,$905.30
2021-10-15,facebook,paid_social,october_cookie_campaign,2344469921,0,$0.00
2021-10-15,facebook,paid_social,october_cookie_campaign,2342240382,1,$267.17
2021-10-15,facebook,paid_social,october_cookie_campaign,2343756859,0,$0.00
2021-10-15,instagram_stories,paid_social,october_cookie_campaign,2344337612,0,$0.00
2021-10-15,bing,ppc,october_ppc_cookie_campaign,cookies+order+online,23,"$5,401.78"
2021-10-15,google,ppc,october_ppc_cookie_campaign,oat+and+nut+cookies,105,"$30,576.00"
2021-10-15,google,ppc,october_ppc_cookie_campaign,cookie+vouchers,107,"$23,889.89"
2021-10-15,instagram_stories,paid_social,october_cookie_campaign,2341547820,0,$0.00
2021-10-15,facebook,paid_social,october_cookie_campaign,2345041086,0,$0.00
2021-10-15,Facebook,paid_social,october_cookie_campaign,2341979950,1,$205.32
2021-10-15,facebook,paid_social,october_cookie_campaign,2343645835,0,$0.00
2021-10-15,amazon,programmatic,always_on_cookies,56790903023,15,"$2,758.35"
2021-10-15,facebook,paid_social,october_cookie_campaign,2347100098,0,$0.00
2021-10-15,facebook,paid_social,october_cookie_campaign,2340153859,1,$241.42
2021-10-15,google,ppc,october_ppc_cookie_campaign,cookies+wholesale,125,"$25,065.00"
2021-10-15,google,ppc,october_ppc_cookie_campaign,cookie+gift+bundle,123,"$28,987.41"
2021-10-15,bing,ppc,october_ppc_cookie_campaign,chocolate+cookies+today,23,"$5,015.15"
2021-10-15,facebook,paid_social,october_cookie_campaign,2345132842,0,$0.00
2021-10-15,pinterest,paid_social,october_cookie_campaign,89651764,0,$0.00
2021-10-15,facebook,paid_social,october_cookie_campaign,2348209932,7,"$1,773.38"
2021-10-15,facebook,paid_social,october_cookie_campaign,2347458197,3,$581.76
2021-10-15,pinterest,paid_social,october_cookie_campaign,89653701,0,$0.00
2021-10-15,facebook,paid_social,october_cookie_campaign,2341968907,0,$0.00
2021-10-15,facebook,paid_social,october_cookie_campaign,2344391120,2,$593.96
2021-10-15,pinterest,paid_social,october_cookie_campaign,89651342,4,$925.68
2021-10-15,pinterest,paid_social,october_cookie_campaign,89655052,0,$0.00
2021-10-15,pinterest,paid_social,october_cookie_campaign,89652298,0,$0.00
2021-10-15,facebook,paid_social,october_cookie_campaign,2344235838,2,$527.48
2021-10-15,facebook,paid_social,october_cookie_campaign,2344608667,0,$0.00
2021-10-15,instagram_stories,paid_social,october_cookie_campaign,2341713241,0,$0.00
2021-10-15,instagram_stories,paid_social,october_cookie_campaign,2348672809,0,$0.00
2021-10-15,facebook,paid_social,october_cookie_campaign,2344439122,0,$0.00
2021-10-15,instagram_stories,paid_social,october_cookie_campaign,2343736709,3,$638.52
2021-10-15,pinterest,paid_social,october_cookie_campaign,89654196,0,$0.00
2021-10-15,facebook,paid_social,october_cookie_campaign,2344843950,1,$241.96
2021-10-15,amazon,programmatic,always_on_cookies,56790933026,10,"$2,773.00"
2021-10-15,facebook,paid_social,october_cookie_campaign,2340219276,1,$289.57
2021-10-15,facebook,paid_social,october_cookie_campaign,2341365494,2,$531.40
2021-10-15,facebook,paid_social,october_cookie_campaign,2342514859,0,$0.00
2021-10-15,google,ppc,october_ppc_cookie_campaign,cookies+order+online,102,"$20,978.34"
2021-10-15,facebook,paid_social,october_cookie_campaign,2344541199,2,$371.24
2021-10-15,google,ppc,october_ppc_cookie_campaign,chocolate+cookies+today,120,"$26,654.40"
2021-10-15,facebook,paid_social,october_cookie_campaign,2348352637,0,$0.00
2021-10-15,bing,ppc,october_ppc_cookie_campaign,cookie+gift+bundle,22,"$4,588.76"
2021-10-15,facebook,paid_social,october_cookie_campaign,2343145229,0,$0.00
2021-10-15,wholesalersRus,affiliate,20_off_promo,wholesale_tid_9761,13,"$2,358.72"
2021-10-15,facebook,paid_social,october_cookie_campaign,2343771880,0,$0.00
2021-10-15,amazon,programmatic,always_on_cookies,56756903049,12,"$3,231.36"
2021-10-15,bing,ppc,october_ppc_cookie_campaign,oat+and+nut+cookies,30,"$8,769.30"
2021-10-15,facebook,paid_social,october_cookie_campaign,2342168712,3,$647.46
2021-10-15,facebook,paid_social,october_cookie_campaign,2346384085,1,$215.66
2021-10-15,facebook,paid_social,october_cookie_campaign,2348802358,0,$0.00
2021-10-15,facebook,paid_social,october_cookie_campaign,2343171260,0,$0.00
2021-10-15,facebook,paid_social,october_cookie_campaign,2342763326,0,$0.00
2021-10-15,pinterest,paid_social,october_cookie_campaign,89651461,1,$181.00
2021-10-15,facebook,paid_social,october_cookie_campaign,2346763930,1,$283.99
2021-10-15,wholesalersRus,affiliate,20_off_promo,wholesale2_tid_8342,1,"$2,610.12"
2021-10-15,facebook,paid_social,october_cookie_campaign,2344482216,0,$0.00
2021-10-15,instagram_stories,paid_social,october_cookie_campaign,2345784317,3,$622.44
2021-10-15,Facebook,paid_social,october_cookie_campaign,2343648870,1,$207.16
2021-10-16,amazon,programmatic,always_on_cookies,56756903049,26,"$7,705.88"
2021-10-16,google,ppc,october_ppc_cookie_campaign,oat+and+nut+cookies,202,"$58,586.06"
2021-10-16,facebook,paid_social,october_cookie_campaign,2348209932,4,"$1,119.32"
2021-10-16,facebook,paid_social,october_cookie_campaign,2344608667,2,$594.98
2021-10-16,facebook,paid_social,october_cookie_campaign,2346144342,1,$268.28
2021-10-16,facebook,paid_social,october_cookie_campaign,2344541199,3,$672.87
2021-10-16,bing,ppc,october_ppc_cookie_campaign,oat+and+nut+cookies,40,"$9,340.80"
2021-10-16,google,ppc,october_ppc_cookie_campaign,cookie+gift+bundle,248,"$73,814.72"
2021-10-16,Facebook,paid_social,october_cookie_campaign,2347612187,0,$0.00
2021-10-16,amazon,programmatic,always_on_cookies,56790903023,30,"$7,658.40"
2021-10-16,facebook,paid_social,october_cookie_campaign,2347100098,1,$288.38
2021-10-16,bing,ppc,october_ppc_cookie_campaign,cookie+vouchers,60,"$16,127.40"
2021-10-16,facebook,paid_social,october_cookie_campaign,2340195723,0,$0.00
2021-10-16,facebook,paid_social,october_cookie_campaign,2348601871,1,$209.85
